"These are the DSM elements we have time series for from CalLite-CV (that's the full name, there's a completely separate model called CalLite naturally). I used the names from your Google Doc (https://docs.google.com/spreadsheets/d/1FpO5moi003WxAz0-RqLlGkueru8lzsOtWV94rKkpzsc). The dates are the CalLite-CV dates: October 2014 in CalLite-CV corresponds to October 1925 in CalSim II in terms of model calibration, for reference. These results are the Outflow elements of each site listed on the Google Doc as of 1 PM 100417 (I saved those matches in another csv called 'matches for master csv.csv'. I left the Delta out of this for now... POTENTIAL PROBLEM: I'm noticing many 0-outflow months for NewHogan which is our Calaveras number. It's possible we could use the Calaveras_River node to get around this, even though it's below the anadromy limit; I think it's only got a 0 in the first month of the model run.",,,,,,,,,,,,,,
date,Upper Sacramento River,Clear Creek,Upper-mid Sacramento River,Feather River,Yuba River,Lower-mid Sacramento River,Yolo Bypass,American River,Lower Sacramento River,Calaveras River,Merced River,Stanislaus River,Tuolumne River,San Joaquin River
12/1/2024 0:00,3250,150,4204.521484,3076.724121,688.281189,10381.35449,105.170517,1504.691406,11891.5459,0,163.5980835,444.5424194,440.6911926,1401.691895
1/1/2025 0:00,3250,150,9100.625977,3074.141357,2243.830322,25415.56055,142.7698975,7128.944824,33167.98438,125.0040817,548.7582397,286.1105042,532.0161743,1808.887695
2/1/2025 0:00,3250,150,12112.53711,3075.05249,12412.22168,44948.79688,4197.885742,15497.40527,62811.79297,2204.4375,4248.835938,348.8118591,3220.469727,11653.62012
3/1/2025 0:00,3250,150,7342.089844,3074.398193,7731.504883,22772.73438,723.8845215,14404.00391,37407.60938,418.0383911,4325.29541,279.0463867,5394.916504,13962.23926
4/1/2025 0:00,3250,150,5351.413086,750,4560.64209,14652.65723,246.8312683,5675.188477,20343.85742,7.245588303,1124.12439,767.7995605,7922.105469,16352.77246
5/1/2025 0:00,11318.10254,237.0967712,11879.7002,3918.598145,3202.866943,16005.11719,243.1205292,3408.589844,18034.3457,124.5806351,1081.473022,742.3562012,1134.501099,7470.870605
6/1/2025 0:00,13241.69824,150,13134.68945,5042.584961,2836.367432,15572.78516,654.2018433,2886.964111,16013.08789,158.0057373,214.8851776,813.260376,411.1416626,2166.062988
7/1/2025 0:00,14638.11035,85,14380.01563,9456.407227,1092.725708,19225.23242,883.1940308,4376.36377,21132.19531,170.6558685,182.7067261,372.4759521,400.719696,1632.968384
8/1/2025 0:00,9823.297852,85,9648.271484,3927.770508,400,9605.507813,1198.776733,1375.401367,9432.926758,151.4345856,182.0404816,403.2058716,487.8675842,2321.004883
9/1/2025 0:00,5452.127441,150,5909.828125,2662.084473,444.2220764,8826.341797,939.9656372,1215.093506,9455.616211,106.477829,235.8944397,355.2612305,439.809845,2145.552246
10/1/2025 0:00,5688.827637,150,5921.432617,2871.641357,648.9749146,7764.969238,595.2572021,1196.31958,8693.663086,26.14945793,305.7450256,658.1815796,543.4907227,2339.483398
11/1/2025 0:00,4353.667969,150,4914.460449,3801.596436,544.6919556,8542.34375,252.5659332,1888.255981,10212.71582,189.9455414,192.2444763,253.8375854,420.9561157,2413.990234
12/1/2025 0:00,3340.38916,150,3950.591553,3307.748779,689.0175781,9862.973633,142.517334,1769.889771,11799.24707,10.7195797,198.2075958,272.9471436,509.6213684,1678.992676
1/1/2026 0:00,3250,150,4302.58252,3302.951172,711.355896,12130.21875,169.3390808,1476.063721,13907.99805,0,194.567337,294.0209351,539.8322754,1737.051636
2/1/2026 0:00,3250,150,6327.189453,3303.863281,2129.223145,22917.51172,1790.687744,2502.693359,26743.66602,672.1742554,2519.247314,336.0110474,1035.459595,7343.739746
3/1/2026 0:00,3250,150,9853.53418,3303.204102,5409.279785,30278.23633,1456.474976,13727.01074,45312.93359,1058.769409,4616.376465,325.4270935,5392.130859,14000.88477
4/1/2026 0:00,3250,150,6201.616211,750,4440.494629,15341.36523,159.7922821,4688.495117,20102.55859,31.84033585,1343.098389,1094.610229,1340.700684,12481.57715
5/1/2026 0:00,6564.162109,237.0967712,7486.582031,2983.301758,4782.878906,12013.2041,268.95755,7611.967285,18119.03906,140.4684143,2715.641113,1094.636475,1451.505493,13569.18848
6/1/2026 0:00,13574.95215,150,13902.39258,6548.884277,2479.095703,17482.00781,757.0817261,3691.224365,18905.73047,158.1700745,221.0694885,973.5782471,437.3526611,2614.951172
7/1/2026 0:00,11822.7334,85,11704.7373,6593.855957,500,12504.7627,776.2828369,4732.327637,15141.83594,170.6730194,201.3783569,382.8305054,2349.74292,3722.69043
8/1/2026 0:00,9094.820313,85,9193.46582,2483.973389,500,8239.78418,1169.893311,1493.732788,7627.805664,151.4303741,749.0372925,443.8040771,513.7391357,2978.908203
9/1/2026 0:00,4609.630371,150,5096.071777,750,593.3161011,6099.010742,1215.322876,1174.818359,6834.631348,102.4014816,517.5793457,388.8344116,1361.907471,3544.009766
10/1/2026 0:00,3810.789551,200,4517.414551,2951.641846,500,8986.991211,534.9585571,518.5283813,9286.723633,26.18707848,245.8495941,717.3907471,1198.653809,2821.373779
11/1/2026 0:00,3250,200,7352.203125,900,733.4724121,17881.53516,319.7652588,567.7819824,18668.29102,460.7670288,198.0443878,296.3656616,496.8962402,1740.220215
12/1/2026 0:00,3250,200,10578.00879,900,4395.65918,29006.6875,1076.310303,4350.029785,33986.72656,49.01040649,411.7397461,311.2019348,1892.592651,4950.613281
1/1/2027 0:00,3250,200,8739.696289,2364.786133,4745.375977,23583.00391,136.5205078,5774.052246,29835.54102,133.038147,3757.224609,311.0348816,7027.832031,12950.62109
2/1/2027 0:00,31969.16016,200,45227.49219,24569.48828,9869.545898,70505.80469,53153.61719,12833.22363,74630.92969,1610.412842,4095.89624,389.1828308,4836.180664,15916.54883
3/1/2027 0:00,36220.22266,200,49986.67188,29907.43164,13870.69922,72951.58594,54830.08594,7444.114746,74107.48438,2248.084717,3016.605225,1788.942505,6968.841797,19330.21094
4/1/2027 0:00,6631.722656,200,11981.43848,17754.39063,8649.866211,44683.83594,1965.663818,18605.51367,63463.41016,29.20901108,11578.26074,2889.954346,12146.33887,40699.47656
5/1/2027 0:00,4639.834961,277.419342,6548.270508,9487.56543,8114.629395,24595.64063,293.3320007,6203.927734,29341.72266,130.277298,4446.159668,3092.018799,4987.953613,22990.4043
6/1/2027 0:00,14615.33398,200,13887.81836,3253.38623,3641.568604,15425.74902,758.7861938,4185.500977,17118.60352,135.41716,1240.165405,1246.136597,2669.387939,11855.11426
7/1/2027 0:00,11038.46582,85.00000763,10592.81934,8053.618164,849.0961304,15364.42383,955.5250854,1502.141846,14915.88477,141.6195068,858.3150635,952.8626709,3636.402832,7165.628418
8/1/2027 0:00,10580.40723,85,9996.818359,6128.256836,150,12498.44434,1101.555908,1434.143066,11990.89355,129.160614,1020.38739,1634.272461,533.9177856,4732.140137
9/1/2027 0:00,6537.402344,150,6934.147949,750,350,8372.882813,1153.632446,1277.345337,9171.657227,48.24019623,655.3203125,1176.20752,515.9006958,4008.668701
10/1/2027 0:00,7796.117676,200,8623.089844,900,559.0657959,11132.42383,566.333374,1262.118408,12246.31348,12.07710838,412.6513672,950.5510254,2164.734375,5446.290527
11/1/2027 0:00,6891.109863,200,7692.700684,900,606.3580322,10179.34961,297.0056763,1755.338623,11879.00781,1065.742554,242.1448364,406.6598206,492.7077942,2137.866211
12/1/2027 0:00,5684.196777,200,6780.312012,900,558.4064941,10219.32617,135.8986816,1789.952881,11986.94043,32.78037262,392.0067139,389.8255005,1390.192749,2708.487305
1/1/2028 0:00,3250,200,4733.820801,900,558.0905762,8270.264648,131.9163055,1503.2052,9921.148438,0,513.8119507,453.9574585,1601.099609,3055.587402
2/1/2028 0:00,4296.667969,200,5374.848145,900,924.8069458,8973.224609,130.7469025,1247.612061,10315.42383,0,433.7013245,454.5717468,1146.241699,2802.674805
3/1/2028 0:00,3250,200,4716.585449,3570.629395,1629.129395,12481.3584,353.9940491,608.9603882,13146.19336,0,283.1436768,297.3710938,1637.562622,3694.607178
4/1/2028 0:00,8046.016602,200,8605.061523,3518.973389,1856.004883,14161.30469,293.1513672,1542.40564,14660.54785,95.66087341,217.1861877,1711.707886,625.734375,4656.343262
5/1/2028 0:00,10203.41016,277.419342,10489.39941,3098.987793,1000,11998.89063,665.2142334,1565.646484,11705.34863,149.3710785,244.0422516,1576.121338,614.0169067,3479.724854
6/1/2028 0:00,17090.7168,200,16333.87012,4066.119385,650,14430.44629,875.913269,2090.340332,13820.42383,158.151062,209.2080231,882.227417,266.9591675,1918.917725
7/1/2028 0:00,17147.10547,85,16671.5957,8668.282227,500,20746.45508,950.4578247,1081.437988,19214.64844,170.67099,150.4814911,387.4072876,255.8477325,1436.82373
8/1/2028 0:00,9219.366211,85,9042.25293,5163.535645,500,11790.88281,1183.170288,470.6862488,10558.54883,151.4172211,160.5259857,420.8800659,315.1914673,2165.553223
9/1/2028 0:00,5686.355957,150,6077.374512,1056.694702,601.8536377,8452.004883,972.019165,432.9559326,8204.874023,106.0792389,96.27544403,376.805542,309.789978,2173.648193
10/1/2028 0:00,5154.699707,200,5644.228516,2548.39624,574.1694336,8633.561523,595.604126,751.0257568,9143.960938,26.03621292,238.8305054,861.6674805,306.3481445,2275.248047
11/1/2028 0:00,4707.501465,200,5139.999023,5259.421875,678.6917725,10777.89746,146.125,1207.927979,11615.75977,3.510949612,205.5278778,259.4826355,279.4138489,2104.528809
12/1/2028 0:00,3250,150,4474.632813,4763.087402,680.3499146,13681.15137,188.9549713,684.7536011,14186.83984,0,201.1147308,396.9816589,302.9573059,1244.991211
1/1/2029 0:00,3250,200,8860.009766,4760.838379,2199.551514,29742.31641,2257.115723,6032.484375,36837.95703,4.457027912,245.9331207,357.3942871,560.435791,2785.213135
2/1/2029 0:00,26391.625,200,40965.96875,4762.521973,12020.75684,67092.55469,34984.16797,14488.3584,74279.32031,1261.469604,2772.642578,391.6761475,634.9675293,8252.074219
3/1/2029 0:00,20596.41797,200,29623.24609,28225.17773,15439.58691,66999.27344,32748.6875,17735.66797,74611.57813,697.781311,3148.209961,581.8463745,536.8867188,7908.984863
4/1/2029 0:00,3250,200,6211.803223,2214.776611,4320.265137,16711.35352,232.3824921,3336.305664,20105.4707,35.04273605,560.4717407,1723.690796,4124.46875,10182.37891
5/1/2029 0:00,10936.7832,277.419342,11688.20801,3305.074707,4096.364258,17683.96289,275.110199,3084.649902,19287.6543,123.7539291,1153.789795,1571.58252,1174.486694,7606.836426
6/1/2029 0:00,15384.54199,200,14602.37695,5625.245117,1158.715698,15214.50977,754.2302246,3667.314453,16278.92773,132.2306671,257.7303467,950.0688477,468.02771,2598.194092
7/1/2029 0:00,15521.17383,85,14910.40527,9336.351563,500,20155.12109,962.1560669,3019.20166,21019.2832,142.6659088,220.5495605,393.1235046,438.3238525,2000.527954
8/1/2029 0:00,10675.8877,85,10219.71387,8200.717773,500,15425.09277,1122.719604,1560.695313,15472.58496,128.6538849,193.0966492,437.6301575,506.9862366,2307.331055
9/1/2029 0:00,5828.439941,150,6291.374512,750,505.3256836,7376.315918,1047.697021,1258.96521,8138.350098,66.13381958,96.38972473,394.1171265,489.7983398,2622.72168
10/1/2029 0:00,5151.567383,200,5727.424316,4878.797852,500,11932.01367,498.5924683,1083.973145,12420.45117,17.83676338,255.3268127,868.3699341,561.5063477,2466.117432
11/1/2029 0:00,3614.182129,200,4588.000488,4385.954102,679.8928223,11615.10449,548.9260864,1125.729004,12819.28027,415.0914307,216.5649719,302.5789795,487.9969788,2228.283447
12/1/2029 0:00,3250,200,10789.70996,4382.140625,3014.138184,36638.95313,2987.086182,3704.608887,41765.52344,121.6384811,448.003479,362.3395386,781.9993896,3923.841797
1/1/2030 0:00,32544.32422,200,44302.20313,4380.230469,9883.537109,65993.69531,21289.41602,6578.99707,73117.23438,551.0197144,3373.061279,360.7535706,3221.188721,8352.248047
2/1/2030 0:00,28758.99414,200,41338.73047,15778.28125,8841.46582,67920.07813,33027.92578,9843.667969,73800.44531,650.7248535,4845.150391,616.8276367,4007.677734,15880.2207
3/1/2030 0:00,12974.9668,200,19521.22461,11502.77832,5432.929688,48364.47266,2501.701416,4474.244629,53512.50781,372.9194946,1745.359131,1992.664673,5385.947754,12809.62695
4/1/2030 0:00,6639.069824,200,11339.0752,1534.215332,2702.739502,24921.7207,4257.333984,1999.914063,27603.61328,0,767.4526367,1754.652222,1881.091064,8769.073242
5/1/2030 0:00,11471.1543,277.419342,14361.99902,5775.987793,6406.743652,29724.32031,228.7807159,4656.723145,33788.03906,48.34981155,3539.59668,2085.486572,3220.72583,12820.33594
6/1/2030 0:00,13978.66895,200,13745.83301,5246.553223,3197.907227,18259.33398,1145.347656,3842.346924,19630.66406,121.8778915,275.308136,1009.845581,473.0663757,4517.04834
7/1/2030 0:00,13572.65918,85,12792.98242,8717.233398,975.0544434,18792.86719,937.039856,2807.602051,19350.5957,128.0194244,331.3765259,733.9269409,1537.248047,3604.696533
8/1/2030 0:00,10695.55859,85,9926.051758,6278.240234,400,13348.24219,1284.999634,1507.621948,13504.38965,117.831543,978.1054688,485.2387085,559.9360962,3488.485596
9/1/2030 0:00,6240.59668,150,6692.929199,750,400,9367.033203,1054.119263,1288.135132,10027.08887,45.77495956,603.7954102,469.7250977,535.4960938,2968.879883
10/1/2030 0:00,8058.987793,200,8672.577148,900,517.5680542,10791.41406,807.8062134,1279.266846,12182.86816,0,345.3876343,944.7545166,2400.075195,5110.252441
11/1/2030 0:00,6744.951172,200,7584.230957,2528.983154,582.4457397,13291.81445,196.8052673,1822.569946,15049.87207,844.1761475,250.9768829,329.919342,524.0033569,2161.935303
12/1/2030 0:00,12007.82813,200,18428.00586,3146.605469,1899.544434,37832.07031,1505.293823,5964.709473,44730.10938,216.980835,326.7980347,354.8999329,1464.800781,3480.304688
1/1/2031 0:00,18009.80078,200,26457.04883,19135.69727,9638.512695,64241.91406,17834.83594,13849.64941,73800.29688,999.8637695,2816.786621,1927.380249,5333.532227,12080.89941
2/1/2031 0:00,25575.26758,200,33389.02344,12604.11035,4290.287109,63105.09375,10269.01953,3358.146484,67609.07813,486.9710999,1570.935303,1739.322998,3496.86792,8142.083008
3/1/2031 0:00,3250,200,7422.064453,6376.447754,5147.369629,25245.4707,1751.32959,4267.952148,30057.44141,176.5015106,695.6478882,1675.998535,4012.125732,7749.817383
4/1/2031 0:00,7149.848633,200,10719.30664,7764.183594,4815.955566,31639.57227,2418.407471,5601.592773,37826.03125,0,662.3126831,1959.835083,1595.393311,7739.677246
5/1/2031 0:00,11719.52246,277.419342,14959.45117,7882.112305,5488.19873,32585.51172,336.7198486,4946.99707,37074.07031,48.68283844,1836.569824,2124.725586,1226.05249,6408.953613
6/1/2031 0:00,10766.92871,200,10817.4707,3156.644775,5587.25293,15664.12695,536.9859619,7277.033691,20098.37695,157.8459167,2608.575928,1100,2186.635254,7045.13623
7/1/2031 0:00,12032.77832,85,11202.04785,8107.834961,3088.775635,18441.61523,1109.162842,1849.229004,18520.75391,170.6482239,1633.901855,484.3075562,500.8829346,3476.514648
8/1/2031 0:00,10960.55469,85,10221.19238,4736.604004,670.6112061,12211.28027,1207.520508,3225.201172,13864.88672,151.405365,1164.132813,496.1380005,554.7669067,3710.899658
9/1/2031 0:00,7822.808105,150,8282.209961,1000,500,10761.32813,1241.116821,1882.372314,12099.1582,106.480217,598.017334,931.7897949,532.6187134,3496.037842
10/1/2031 0:00,8997.708008,200,9441.549805,1702.855103,500,11835.40039,778.8216553,1519.740601,12864.66309,43.20613098,283.0694275,946.9277344,626.7962646,2577.529297
11/1/2031 0:00,6960.223633,200,8278.447266,1700,764.1300049,14602.53809,596.1213989,7386.691895,22378.63672,736.9326782,370.0403748,351.2564087,559.3762207,2575.63501
12/1/2031 0:00,8926.667969,200,11814.29785,5748.779297,3423.50415,27995.27539,241.8124084,4197.494141,32665.38281,327.3214722,1010.775513,330.2235107,5382.805176,7505.731445
1/1/2032 0:00,13629.87891,200,22766.83008,21108.83789,11372.875,65285.88672,28927.21289,17629.46094,74469.74219,1055.96936,3767.680176,4609.67041,4939.921875,17376.74219
2/1/2032 0:00,8910.813477,200,13228.25,8482.064453,4206.139648,35076.16406,830.3208008,5541.366699,41221.22656,355.1114807,3475.750488,2172.412842,3049.03833,10870.5957
3/1/2032 0:00,11186.50586,200,15510.90723,11498.13281,5581.497559,41067.46875,1162.377197,8385.051758,50230.37109,598.6121216,2103.607422,4335.00293,4259.529297,15864.66016
4/1/2032 0:00,3250,200,6158.946777,2093.102295,5164.005859,19311.69531,362.5185852,6363.337891,25943.99805,14.90757942,590.5979614,2270.038818,6892.17334,13895.50977
5/1/2032 0:00,9953.65625,277.419342,11055.46191,3142.179199,3073.172119,16516.27539,362.8500366,2381.979248,17440.00586,149.5223389,763.4182739,2114.59375,1200.006592,8044.300781
6/1/2032 0:00,11842.73047,200,11918.73242,3723.466553,2415.917236,14163.74316,853.4676514,2447.789551,14341.07813,158.1695251,270.851532,1103.84668,495.7179565,3098.942383
7/1/2032 0:00,12294.81641,85,11944.21387,10480.50293,700,19251.92578,1026.126831,2513.226563,19981.39453,170.6488647,226.0795593,469.8534241,480.618927,1994.673828
8/1/2032 0:00,9077.472656,85,8840.52832,1980.545532,600,8795.951172,1240.029297,1507.126587,8847.125977,151.3973846,323.918457,484.0213318,532.2791748,2535.182617
9/1/2032 0:00,5459.989746,150,5934.660156,1948.837402,500,9011.345703,1072.744751,2000.655029,10357.91309,106.4440918,590.8009644,469.414032,513.7657471,2858.769043
10/1/2032 0:00,7683.222168,200,8174.702148,1700,500,10592.51367,835.3887329,1312.251465,11557.05273,26.26686478,271.3034058,919.0841675,588.5888062,2509.087891
11/1/2032 0:00,4447.140625,200,5211.858398,1700,694.4910278,9342.851563,440.9526672,3202.966309,12578.56738,427.4062805,234.1850586,325.4056396,498.8313293,2203.82666
12/1/2032 0:00,3250,200,4080.317871,1700,691.2694702,9163.611328,193.2640533,1802.086914,11169.63086,5.315783978,225.2343597,307.4883118,503.447052,1547.376587
1/1/2033 0:00,3250,200,4882.205566,1700,730.243103,11814.86523,217.8615875,1509.350586,13735.36816,0,227.602829,358.1000061,549.333374,1587.059692
2/1/2033 0:00,3250,200,6017.964355,1700,1540.336304,16718.49805,2587.660889,1260.9823,19075.83008,0,259.928772,391.3762512,683.2645264,2779.198242
3/1/2033 0:00,3250,200,5321.904785,1700,2383.621338,12948.32715,163.3479614,1587.08313,14885.50781,0,283.3746948,773.8775024,522.9875488,2214.96582
4/1/2033 0:00,3250,200,4954.208496,1000,2014.922974,11574.83789,269.0527649,1259.195068,12892.4502,46.78499985,221.15065,1733.584351,1055.383057,5036.478027
5/1/2033 0:00,7431.73877,277.4194336,8050.206543,1994.133179,2110.551514,10648.53809,389.089447,1700.086182,11003.15625,147.6606445,259.7825012,1577.023438,968.09375,3273.870117
6/1/2033 0:00,12425.0957,200,12305.67285,4449.684082,2046.46521,14415.73145,849.8579102,2854.959229,15137.97559,158.0726471,245.4529877,781.1756592,265.8323975,2077.875488
7/1/2033 0:00,12114.34766,85,11737.73535,9286.918945,1258.772583,17852.63867,917.4890137,2043.373413,17971.11328,170.6307068,207.7010956,405.8276367,264.0961304,2032.091187
8/1/2033 0:00,9682.743164,85,9319.467773,7968.890137,500,14190.6709,1166.612427,1445.888916,13999.64941,151.3928528,198.3426819,441.7846069,324.2418213,2244.708252
9/1/2033 0:00,5685.362793,150,6119.924316,2121.249023,579.3101196,9114.69043,1414.658081,1180.783936,9295.833008,106.2499771,84.16745758,400.9876099,306.2771301,1998.317871
10/1/2033 0:00,5003.299805,200,5359.550781,1700,559.7041626,7488.041992,857.9916382,1245.933105,8854.605469,17.91247559,263.149231,895.489502,401.7707214,2406.266113
11/1/2033 0:00,3250,200,5020.282715,1700,769.1733398,13946.14844,372.361969,1463.696045,15882.69238,184.523056,233.3122559,302.3311157,389.1755676,2899.60376
12/1/2033 0:00,3250,200,6684.79834,1700,1900.480957,17514.92188,161.176178,1537.192383,19429.01953,306.1300659,250.9996185,295.9418945,374.0542908,1522.163208
1/1/2034 0:00,3250,200,5390.254883,1700,2700.287842,13565.87402,163.319458,1274.559326,15034.91504,108.5574722,856.9886475,315.2459412,365.1591797,1865.745972
2/1/2034 0:00,3250,200,6297.206543,1700,2240.959717,17758.46094,2098.828613,3683.066406,22527.88281,250.2553864,790.5785522,932.9692993,518.3156738,3483.910645
3/1/2034 0:00,3250,200,7303.202637,1700,3906.643555,20595.50977,944.4510498,2444.553955,23649.21289,734.4063721,833.5250854,372.6531372,978.3216553,3462.534424
4/1/2034 0:00,3589.851318,200,5167.067383,1000,2231.662109,10642.45508,255.3831329,3087.708008,13704.18652,45.73743439,779.0927734,1720.512451,1241.859253,6852.975586
5/1/2034 0:00,6805.53418,277.4194031,7568.202637,3237.760986,2307.364258,12356.13574,398.7990723,1992.512329,13083.98047,118.8081512,1398.604126,1565.938965,1151.93103,4643.230957
6/1/2034 0:00,11019.97461,200,10886.89258,3395.668213,3639.09082,13505.00195,851.545166,4567.704102,15722.20215,127.6793594,1672.474976,950.0688477,426.5571594,3774.524414
7/1/2034 0:00,12366.94824,85,11641.39648,10317.37695,700,17399.61914,968.4398804,2195.884766,17461.33008,137.7913513,845.116333,383.1334534,412.7049255,2280.357178
8/1/2034 0:00,10222.36328,85,9856.495117,7461.15332,600,14044.24805,1202.34729,1400.879395,13755.57031,112.058075,1009.142273,437.6127625,510.4959106,3610.904785
9/1/2034 0:00,5739.316406,150,6004.01709,1135.514893,500,8044.075684,1191.63562,1182.19165,8677.25293,64.36732483,526.7358398,390.533783,454.3317261,2410.13501
10/1/2034 0:00,3561.275879,200,4541.116211,1700,500,9751.657227,805.9192505,1464.317871,11100.10547,0,369.4772949,896.5512695,609.4061279,2819.760742
11/1/2034 0:00,3250,200,5534.396973,1700,1199.909058,12719.88086,348.0384216,5172.751953,18169.88867,651.3295898,938.9297485,281.4489746,460.1883545,2660.20459
12/1/2034 0:00,24420.14258,200,33343.02734,1700,4727.35498,57800.57031,3269.384277,7402.47168,66239.52344,624.5203247,776.7493286,320.7817688,1791.36084,3766.362549
1/1/2035 0:00,12260.45215,200,17778.55859,8484.632813,5250.826172,39438.29297,192.0557251,5081.796387,44896.67578,524.9334106,2543.875732,316.3242493,4297.563477,8463.644531
2/1/2035 0:00,3250,200,6435.12207,6852.212891,1818.681274,20647.75586,199.3258972,2062.264648,22983.65039,209.4923248,1469.531738,319.6828003,2739.958496,5342.332031
3/1/2035 0:00,8331.756836,200,10424.80078,8981.630859,4776.842773,27875.06445,173.5499268,3915.060791,31961.45703,191.671524,498.8999634,498.6203918,3493.645996,6166.867676
4/1/2035 0:00,6194.712402,200,7543.947266,1000,2603.924561,13513.15039,341.807312,3443.281738,16909.3125,52.4214325,206.825119,1711.063354,1232.409058,7403.649414
5/1/2035 0:00,12440.57813,277.419342,12474.4668,3195.637939,2604.368896,16469.9082,347.2430725,2919.593262,18078.8457,149.6215363,247.234024,1554.82605,1136.716187,3437.709961
6/1/2035 0:00,15522.52148,200,14299.43457,5550.54248,1184.448853,15144.95703,807.7960815,3938.817871,16740.25781,158.0341797,224.7937317,950.0688477,413.4718323,2134.55835
7/1/2035 0:00,15526.97461,85,14664.16309,8947.862305,499.5081482,19473.30469,948.4918213,2440.970703,19755.23438,170.6382751,198.2465668,371.5317688,394.5595703,1797.672852
8/1/2035 0:00,11787.46094,85,11138.80273,5300.961426,400,13518.13184,1215.702759,1387.542114,13036.5957,151.3917084,193.8124084,419.8682556,477.8027649,2447.082031
9/1/2035 0:00,5097.645508,150,5500.293457,1000,441.4718628,8175.317871,1243.540649,1159.594604,8935.225586,106.1940308,67.40374756,378.1126099,433.9927063,1988.279785
10/1/2035 0:00,6805.926758,200,7248.071777,6623.339844,615.5401611,14235.59961,569.3131714,1296.432007,15478.26172,26.11033058,248.5042572,865.8851318,539.6106567,2330.620605
11/1/2035 0:00,3782.174561,200,4751.979492,6128.447754,511.0307617,14020.45605,317.2021484,1440.648682,15765.99707,179.7952576,214.5245972,281.3745728,479.7875061,2273.543945
12/1/2035 0:00,3250,200,5196.417969,6130.331055,1133.705444,17883.91797,170.2933502,1513.89624,19716.48828,120.3437271,207.2634888,423.3478699,488.2797546,2070.779541
1/1/2036 0:00,3250,200,4960.040039,6124.95166,1196.116943,14738.40137,616.0632324,1245.26001,16038.36719,0,484.0593567,311.8352966,450.8286743,1630.633057
2/1/2036 0:00,3250,200,5069.705078,6125.814453,1075.909668,17925.33203,334.5765381,1038.703491,19355.5957,0,932.8712158,309.6691895,487.2355652,2159.443115
3/1/2036 0:00,3250,200,5760.55957,6125.188965,3495.335693,19853.78906,158.5041046,993.9681396,21191.88086,0,254.08461,430.2627563,437.4285278,1618.754517
4/1/2036 0:00,4880.339355,200,6683.313477,1000,2084.907471,12978.64941,399.3290405,1561.782227,14018.45703,65.8122406,188.6227264,1688.672974,625.8009033,3391.284912
5/1/2036 0:00,9469.743164,277.419342,9742.404297,2325.047119,2000,11137.62207,646.2930908,1579.209839,11037.99316,119.0962372,223.1611938,1554.607666,602.0283813,2914.229004
6/1/2036 0:00,14863.64551,150,14424.44629,7168.621094,1500,17267.26563,957.0706787,2472.781006,17678.50781,127.7070847,177.0770874,463.9382324,186.6893616,1329.027466
7/1/2036 0:00,17324.63086,85,17039.90625,1464.063232,700,14863.83691,926.1246338,1436.859497,14230.88477,137.7710266,124.4954681,353.4935303,169.032196,1308.858398
8/1/2036 0:00,15545.41895,85,15226.25488,1467.560913,600,13943.11328,1194.536133,2190.676025,14604.38184,112.0390015,109.2674026,411.2804871,217.8519135,1796.183838
9/1/2036 0:00,7082.014648,150,7375.438965,1489.449585,500,9090.754883,1067.7677,1037.002686,9497.905273,64.42530823,83.2543869,339.0657654,200.400116,1728.139282
10/1/2036 0:00,4343.631836,200,5544.570313,1554.616455,500,11377.57129,748.3084717,887.7111206,12182.28906,0,248.4732666,860.895752,298.5421143,2249.341797
11/1/2036 0:00,3250.037109,200,4260.300781,1528.456543,813.4896851,7857.448242,316.4570007,518.1403809,8408.554688,41.36040497,187.6692352,267.2164917,276.1643982,2120.289795
12/1/2036 0:00,3250,200,4145.168457,2401.708496,717.9437256,9729.040039,254.5582123,527.5764771,10259.26953,8.60637188,179.5826263,389.7485046,255.6746368,1164.145264
1/1/2037 0:00,3250,200,4955.71875,1700,1175.301147,11111.51855,169.0518951,529.7127075,11653.02246,0,181.1180267,302.7034912,265.9604187,989.7756958
2/1/2037 0:00,5964.436523,200,7153.793945,1700,1030.678345,12577.97461,210.1637573,999.4207153,13464.12207,0,177.9318848,1347.016357,258.1839294,2125.834961
3/1/2037 0:00,3250,200,5758.544922,1700,1355.395996,15317.69434,347.7165222,545.9678955,16165.49316,0,239.6160431,262.3695068,291.4078064,2361.238037
4/1/2037 0:00,3250,200,8504.575195,1000,3573.250977,24259.68945,528.2872314,552.2950439,25313.68359,0,169.7723083,1057.15564,823.3753052,4830.257324
5/1/2037 0:00,5744.151855,277.419342,9696.010742,4965.972168,2133.251709,20219.23047,220.6091919,2938.026367,22295.13672,53.21648026,216.4147186,1055.47522,763.5292969,2640.892822
6/1/2037 0:00,9242.68457,150,9949.584961,5833.154297,3326.071045,15245.02539,649.1519165,3884.111328,17160.27734,126.9953384,195.5908508,1541.068359,179.2257538,2190.604736
7/1/2037 0:00,13158.39258,85,12767.48535,10452.84082,959.3599243,19745.59961,654.5791626,2582.443848,20152.78711,137.7570953,167.218689,426.624115,184.1323242,1312.647949
8/1/2037 0:00,10636.31543,85,10264.03613,4340.29541,600,11590.97461,1166.712158,1794.949829,11915.28711,112.036377,135.2276154,381.6146545,208.194397,1765.128662
9/1/2037 0:00,5369.765137,150,5736.809082,1000,500,8055.674316,972.131897,1120.675903,8601.261719,64.31856537,70.43148041,340.2787781,204.8658295,1747.776611
