"date is the CalLite-CV date column, the next column with the name of a CalLite-CV element is the LocalInflow node (note occasional negative values...), cs_date is for my reference to avoid screwing up the 10/2014=10/1925 matching and it sounds like you can use it for something too, and the CalSim II records corresponding to the local inflows to the CalLite-CV element are listed afterward (I've got them in cfs now, to match the CalLite-CV data). 'matches for other csvs.csv' contains the mappings between the DSM streams and CalSim II elements, as a one-stop summary for which DSM streams are showing up in which specific .csvs like this one. I renamed the CalSim II elements that map to DSM streams in this csv; everything that still has a CalSim II name is one of the elements that contributes to the total (the denominator) but is NOT a DSM stream. Here we have only the Bear River (C282) and a small 'projected gain in DSA69' element I207 in the area the documentation considers the YubaFeather node's Local Inflow area. EXAMPLE CALCULATION: For 1/2015, Bear River has 12.24 cfs, the total of all inflows sum(D6:E6)=3138.24, and 12.24/3138.24=0.003901, the fraction of total CalSim II inflow in the Bear River. Applying that fraction to the CalLite-CV YubaFeather LocalInflow number we get Bear River DSM flow = 0.003901*258.1=1.01 cfs. Given the bizarre spikiness of I207, maybe the CSII Bear River numbers unadjusted for anything or the YubaFeather LocalInflows alone would be better representations of the Bear River...",,,,
date,YubaFeather,cs_date,Bear River,I207
4/1/2087 0:00,813.7,30Apr1998,1213.386455,9672
5/1/2087 0:00,393.5,31May1998,705.9475567,0
6/1/2087 0:00,1198,30Jun1998,274.3097766,4842
7/1/2087 0:00,391.1,31Jul1998,18.35900435,0
8/1/2087 0:00,52.84,31Aug1998,1.62634411,55
9/1/2087 0:00,103.7,30Sep1998,7.216121047,292
10/1/2087 0:00,131.9,31Oct1998,10.45399782,0
11/1/2087 0:00,351.9,30Nov1998,238.6216663,0
12/1/2087 0:00,327.4,31Dec1998,679.8211836,1171
1/1/2088 0:00,564.8,31Jan1999,1426.86952,597
2/1/2088 0:00,845.2,28Feb1999,2749.60108,528
3/1/2088 0:00,790.3,31Mar1999,1162.210086,4627
4/1/2088 0:00,617.2,30Apr1999,610.6657799,2479
5/1/2088 0:00,1072,31May1999,260.4925043,0
6/1/2088 0:00,548.6,30Jun1999,25.68508834,0
7/1/2088 0:00,62.59,31Jul1999,0,0
8/1/2088 0:00,24.29,31Aug1999,3.089052056,612
9/1/2088 0:00,88.16,30Sep1999,6.366743099,35
10/1/2088 0:00,63.11,31Oct1999,6.803707782,0
11/1/2088 0:00,273.3,30Nov1999,9.327354912,0
12/1/2088 0:00,212.7,31Dec1999,10.56492904,0
1/1/2089 0:00,550,31Jan2000,167.6135796,459
2/1/2089 0:00,1559,29Feb2000,3738.830683,12964
3/1/2089 0:00,955.3,31Mar2000,1568.745632,17503
4/1/2089 0:00,939.5,30Apr2000,662.5710754,1877
5/1/2089 0:00,718.1,31May2000,232.7084023,390
6/1/2089 0:00,310.6,30Jun2000,1.680555581,0
7/1/2089 0:00,64.52,31Jul2000,0,0
8/1/2089 0:00,23.43,31Aug2000,1.62634411,125
9/1/2089 0:00,98.61,30Sep2000,0,0
10/1/2089 0:00,149.7,31Oct2000,12.91358935,0
11/1/2089 0:00,134.9,30Nov2000,11.99879444,0
12/1/2089 0:00,113.8,31Dec2000,9.865623056,0
1/1/2090 0:00,281.3,31Jan2001,9.424946386,1792
2/1/2090 0:00,358.4,28Feb2001,11.19431435,1898
3/1/2090 0:00,491.3,31Mar2001,9.582942172,1526
4/1/2090 0:00,327.7,30Apr2001,20.20860122,1808
5/1/2090 0:00,353.2,31May2001,13.36435736,0
6/1/2090 0:00,65.97,30Jun2001,10.86128741,0
7/1/2090 0:00,16.53,31Jul2001,0,0
8/1/2090 0:00,14.29,31Aug2001,0.556189632,786
9/1/2090 0:00,50.92,30Sep2001,0.519304929,244
10/1/2090 0:00,35.13,31Oct2001,11.89025723,0
11/1/2090 0:00,251.8,30Nov2001,14.98486329,0
12/1/2090 0:00,714.5,31Dec2001,41.63392299,1929
1/1/2091 0:00,461.5,31Jan2002,1562.262937,3500
2/1/2091 0:00,420.8,28Feb2002,1073.091267,140
3/1/2091 0:00,493.1,31Mar2002,1559.76364,812
4/1/2091 0:00,523.1,30Apr2002,1475.696801,2507
5/1/2091 0:00,488.2,31May2002,1016.460979,60
6/1/2091 0:00,123,30Jun2002,711.5833906,0
7/1/2091 0:00,17.38,31Jul2002,400.4517295,0
8/1/2091 0:00,10.83,31Aug2002,42.5051338,1343
9/1/2091 0:00,33.94,30Sep2002,38.60024162,0
10/1/2091 0:00,24.22,31Oct2002,12.55748533,0
11/1/2091 0:00,128.1,30Nov2002,81.52516558,0
12/1/2091 0:00,1027,31Dec2002,1662.718396,0
1/1/2092 0:00,1153,31Jan2003,1027.606898,6296
2/1/2092 0:00,406,28Feb2003,547.3915921,2220
3/1/2092 0:00,611.3,31Mar2003,1117.835952,477
4/1/2092 0:00,561.8,30Apr2003,945.8217178,630
5/1/2092 0:00,864.4,31May2003,627.5513614,0
6/1/2092 0:00,185.4,30Jun2003,67.19629931,508
7/1/2092 0:00,36.01,31Jul2003,28.10722306,0
8/1/2092 0:00,13.15,31Aug2003,34.15443022,11
9/1/2092 0:00,55.18,30Sep2003,18.05475684,0
10/1/2092 0:00,19.68,,,
11/1/2092 0:00,177,,,
12/1/2092 0:00,505.4,,,
1/1/2093 0:00,430.9,,,
2/1/2093 0:00,723.3,,,
3/1/2093 0:00,517.3,,,
4/1/2093 0:00,479.8,,,
5/1/2093 0:00,263.2,,,
6/1/2093 0:00,69.33,,,
7/1/2093 0:00,14.19,,,
8/1/2093 0:00,13.92,,,
9/1/2093 0:00,39.09,,,
10/1/2093 0:00,145.1,,,
11/1/2093 0:00,167.3,,,
12/1/2093 0:00,552.6,,,
1/1/2094 0:00,606.5,,,
2/1/2094 0:00,504.9,,,
3/1/2094 0:00,715.6,,,
4/1/2094 0:00,507,,,
5/1/2094 0:00,936,,,
6/1/2094 0:00,483.6,,,
7/1/2094 0:00,119.9,,,
8/1/2094 0:00,16.07,,,
9/1/2094 0:00,29.3,,,
10/1/2094 0:00,20.3,,,
11/1/2094 0:00,209.4,,,
12/1/2094 0:00,382.5,,,
1/1/2095 0:00,1687,,,
2/1/2095 0:00,685.7,,,
3/1/2095 0:00,976.8,,,
4/1/2095 0:00,2270,,,
5/1/2095 0:00,1444,,,
6/1/2095 0:00,371.7,,,
7/1/2095 0:00,116.8,,,
8/1/2095 0:00,30.78,,,
9/1/2095 0:00,48.23,,,
10/1/2095 0:00,36.07,,,
11/1/2095 0:00,153.3,,,
12/1/2095 0:00,366.1,,,
1/1/2096 0:00,274.1,,,
2/1/2096 0:00,633.2,,,
3/1/2096 0:00,520.7,,,
4/1/2096 0:00,588.5,,,
5/1/2096 0:00,379.3,,,
6/1/2096 0:00,76.08,,,
7/1/2096 0:00,28.6,,,
8/1/2096 0:00,11.09,,,
9/1/2096 0:00,30.79,,,
10/1/2096 0:00,29.98,,,
11/1/2096 0:00,83.07,,,
12/1/2096 0:00,162.6,,,
1/1/2097 0:00,611.4,,,
2/1/2097 0:00,538.7,,,
3/1/2097 0:00,410,,,
4/1/2097 0:00,312.3,,,
5/1/2097 0:00,452.8,,,
6/1/2097 0:00,40.44,,,
7/1/2097 0:00,-6.127,,,
8/1/2097 0:00,-9.337,,,
9/1/2097 0:00,3.855,,,
10/1/2097 0:00,22.02,,,
11/1/2097 0:00,115.9,,,
12/1/2097 0:00,179.6,,,
1/1/2098 0:00,324.2,,,
2/1/2098 0:00,766.3,,,
3/1/2098 0:00,710.3,,,
4/1/2098 0:00,564.9,,,
5/1/2098 0:00,667.2,,,
6/1/2098 0:00,197.7,,,
7/1/2098 0:00,-13.44,,,
8/1/2098 0:00,-19.04,,,
9/1/2098 0:00,16.65,,,
10/1/2098 0:00,87.87,,,
11/1/2098 0:00,44.09,,,
12/1/2098 0:00,130.4,,,
1/1/2099 0:00,635,,,
2/1/2099 0:00,654.2,,,
3/1/2099 0:00,505,,,
4/1/2099 0:00,609.6,,,
5/1/2099 0:00,433.5,,,
6/1/2099 0:00,720.5,,,
7/1/2099 0:00,-13.01,,,
8/1/2099 0:00,-13.95,,,
9/1/2099 0:00,35.53,,,
9/30/2099 0:00,35.24,,,
