id,Timestep,Units,Date_Time,Variable,Kind,Value
0,1MON,cfs,1921-10-31T00:00:00Z,C639,flow_channel,2600.966479036585
0,1MON,cfs,1921-11-30T00:00:00Z,C639,flow_channel,2196.950367180718
0,1MON,cfs,1921-12-31T00:00:00Z,C639,flow_channel,2849.286190680985
0,1MON,cfs,1922-01-31T00:00:00Z,C639,flow_channel,2714.4048178285593
0,1MON,cfs,1922-02-28T00:00:00Z,C639,flow_channel,6150.934943438653
0,1MON,cfs,1922-03-31T00:00:00Z,C639,flow_channel,8890.340361665847
0,1MON,cfs,1922-04-30T00:00:00Z,C639,flow_channel,9752.34543208903
0,1MON,cfs,1922-05-31T00:00:00Z,C639,flow_channel,8462.220035323524
0,1MON,cfs,1922-06-30T00:00:00Z,C639,flow_channel,12165.095891849633
0,1MON,cfs,1922-07-31T00:00:00Z,C639,flow_channel,3874.22349655733
0,1MON,cfs,1922-08-31T00:00:00Z,C639,flow_channel,2372.532548019197
0,1MON,cfs,1922-09-30T00:00:00Z,C639,flow_channel,2510.8141344619507
0,1MON,cfs,1922-10-31T00:00:00Z,C639,flow_channel,2885.420699434093
0,1MON,cfs,1922-11-30T00:00:00Z,C639,flow_channel,2487.6377303522895
0,1MON,cfs,1922-12-31T00:00:00Z,C639,flow_channel,4039.7209652262973
0,1MON,cfs,1923-01-31T00:00:00Z,C639,flow_channel,6036.554757019243
0,1MON,cfs,1923-02-28T00:00:00Z,C639,flow_channel,4610.071213688643
0,1MON,cfs,1923-03-31T00:00:00Z,C639,flow_channel,6108.356455123983
0,1MON,cfs,1923-04-30T00:00:00Z,C639,flow_channel,9235.747366701224
0,1MON,cfs,1923-05-31T00:00:00Z,C639,flow_channel,5301.758146013628
0,1MON,cfs,1923-06-30T00:00:00Z,C639,flow_channel,3562.6464618459286
0,1MON,cfs,1923-07-31T00:00:00Z,C639,flow_channel,2135.0863043125137
0,1MON,cfs,1923-08-31T00:00:00Z,C639,flow_channel,1666.9705989948707
0,1MON,cfs,1923-09-30T00:00:00Z,C639,flow_channel,2672.491967337235
0,1MON,cfs,1923-10-31T00:00:00Z,C639,flow_channel,3168.160656967957
0,1MON,cfs,1923-11-30T00:00:00Z,C639,flow_channel,2416.3997294452274
0,1MON,cfs,1923-12-31T00:00:00Z,C639,flow_channel,2047.1428905151843
0,1MON,cfs,1924-01-31T00:00:00Z,C639,flow_channel,1919.6323526362248
0,1MON,cfs,1924-02-29T00:00:00Z,C639,flow_channel,1989.4414002578415
0,1MON,cfs,1924-03-31T00:00:00Z,C639,flow_channel,2108.715094140818
0,1MON,cfs,1924-04-30T00:00:00Z,C639,flow_channel,1785.071981500194
0,1MON,cfs,1924-05-31T00:00:00Z,C639,flow_channel,1664.8464349299902
0,1MON,cfs,1924-06-30T00:00:00Z,C639,flow_channel,1120.2677351461898
0,1MON,cfs,1924-07-31T00:00:00Z,C639,flow_channel,1005.615718542278
0,1MON,cfs,1924-08-31T00:00:00Z,C639,flow_channel,1139.131908708805
0,1MON,cfs,1924-09-30T00:00:00Z,C639,flow_channel,1506.702006555919
0,1MON,cfs,1924-10-31T00:00:00Z,C639,flow_channel,1971.8489444110687
0,1MON,cfs,1924-11-30T00:00:00Z,C639,flow_channel,1818.6246876537843
0,1MON,cfs,1924-12-31T00:00:00Z,C639,flow_channel,1827.2378600190277
0,1MON,cfs,1925-01-31T00:00:00Z,C639,flow_channel,1708.4676675196097
0,1MON,cfs,1925-02-28T00:00:00Z,C639,flow_channel,2703.6225007066387
0,1MON,cfs,1925-03-31T00:00:00Z,C639,flow_channel,3093.570250189863
0,1MON,cfs,1925-04-30T00:00:00Z,C639,flow_channel,7203.741164088802
0,1MON,cfs,1925-05-31T00:00:00Z,C639,flow_channel,5626.476657430729
0,1MON,cfs,1925-06-30T00:00:00Z,C639,flow_channel,2258.7217954793305
0,1MON,cfs,1925-07-31T00:00:00Z,C639,flow_channel,1443.205698444508
0,1MON,cfs,1925-08-31T00:00:00Z,C639,flow_channel,1417.0608299076848
0,1MON,cfs,1925-09-30T00:00:00Z,C639,flow_channel,1879.84710918137
0,1MON,cfs,1925-10-31T00:00:00Z,C639,flow_channel,2495.4192360698944
0,1MON,cfs,1925-11-30T00:00:00Z,C639,flow_channel,2204.6235675606003
0,1MON,cfs,1925-12-31T00:00:00Z,C639,flow_channel,2003.2254921697604
0,1MON,cfs,1926-01-31T00:00:00Z,C639,flow_channel,1942.1810707414406
0,1MON,cfs,1926-02-28T00:00:00Z,C639,flow_channel,2180.329656105634
0,1MON,cfs,1926-03-31T00:00:00Z,C639,flow_channel,2435.7927059831272
0,1MON,cfs,1926-04-30T00:00:00Z,C639,flow_channel,4491.957811667002
0,1MON,cfs,1926-05-31T00:00:00Z,C639,flow_channel,2696.137096106133
0,1MON,cfs,1926-06-30T00:00:00Z,C639,flow_channel,1368.3502174139721
0,1MON,cfs,1926-07-31T00:00:00Z,C639,flow_channel,1090.4573685969517
0,1MON,cfs,1926-08-31T00:00:00Z,C639,flow_channel,1236.7257174186525
0,1MON,cfs,1926-09-30T00:00:00Z,C639,flow_channel,1733.6525455602678
0,1MON,cfs,1926-10-31T00:00:00Z,C639,flow_channel,2100.2278263783382
0,1MON,cfs,1926-11-30T00:00:00Z,C639,flow_channel,2456.3087536148087
0,1MON,cfs,1926-12-31T00:00:00Z,C639,flow_channel,2137.946013589739
0,1MON,cfs,1927-01-31T00:00:00Z,C639,flow_channel,2179.9736005059094
0,1MON,cfs,1927-02-28T00:00:00Z,C639,flow_channel,3920.741817090544
0,1MON,cfs,1927-03-31T00:00:00Z,C639,flow_channel,3779.5688706290966
0,1MON,cfs,1927-04-30T00:00:00Z,C639,flow_channel,7242.809950663272
0,1MON,cfs,1927-05-31T00:00:00Z,C639,flow_channel,4241.504399603664
0,1MON,cfs,1927-06-30T00:00:00Z,C639,flow_channel,3205
0,1MON,cfs,1927-07-31T00:00:00Z,C639,flow_channel,1750.6820942786453
0,1MON,cfs,1927-08-31T00:00:00Z,C639,flow_channel,1713.5485879931657
0,1MON,cfs,1927-09-30T00:00:00Z,C639,flow_channel,2163.8465583944635
0,1MON,cfs,1927-10-31T00:00:00Z,C639,flow_channel,2867.477501092857
0,1MON,cfs,1927-11-30T00:00:00Z,C639,flow_channel,2738.3099368294934
0,1MON,cfs,1927-12-31T00:00:00Z,C639,flow_channel,2392.7365856957913
0,1MON,cfs,1928-01-31T00:00:00Z,C639,flow_channel,2485.4608237271896
0,1MON,cfs,1928-02-29T00:00:00Z,C639,flow_channel,2609.099175756244
0,1MON,cfs,1928-03-31T00:00:00Z,C639,flow_channel,3886.0620909130666
0,1MON,cfs,1928-04-30T00:00:00Z,C639,flow_channel,5075.927186085144
0,1MON,cfs,1928-05-31T00:00:00Z,C639,flow_channel,3010.5723809503543
0,1MON,cfs,1928-06-30T00:00:00Z,C639,flow_channel,1738.957363024936
0,1MON,cfs,1928-07-31T00:00:00Z,C639,flow_channel,1421.2202803662221
0,1MON,cfs,1928-08-31T00:00:00Z,C639,flow_channel,1462.6972960328276
0,1MON,cfs,1928-09-30T00:00:00Z,C639,flow_channel,1932.9144122396538
0,1MON,cfs,1928-10-31T00:00:00Z,C639,flow_channel,2409.56007220273
0,1MON,cfs,1928-11-30T00:00:00Z,C639,flow_channel,2271.9126437188243
0,1MON,cfs,1928-12-31T00:00:00Z,C639,flow_channel,2022.9151486247138
0,1MON,cfs,1929-01-31T00:00:00Z,C639,flow_channel,1970.483696475596
0,1MON,cfs,1929-02-28T00:00:00Z,C639,flow_channel,2093.413639256585
0,1MON,cfs,1929-03-31T00:00:00Z,C639,flow_channel,2333.1542933516903
0,1MON,cfs,1929-04-30T00:00:00Z,C639,flow_channel,2306.874623744603
0,1MON,cfs,1929-05-31T00:00:00Z,C639,flow_channel,1897.504198868177
0,1MON,cfs,1929-06-30T00:00:00Z,C639,flow_channel,1328.506422788516
0,1MON,cfs,1929-07-31T00:00:00Z,C639,flow_channel,1108.044513041852
0,1MON,cfs,1929-08-31T00:00:00Z,C639,flow_channel,1222.7127414222923
0,1MON,cfs,1929-09-30T00:00:00Z,C639,flow_channel,1653.232004297286
0,1MON,cfs,1929-10-31T00:00:00Z,C639,flow_channel,2031.829725681775
0,1MON,cfs,1929-11-30T00:00:00Z,C639,flow_channel,1966.1715576483402
0,1MON,cfs,1929-12-31T00:00:00Z,C639,flow_channel,1672.4096666894911
0,1MON,cfs,1930-01-31T00:00:00Z,C639,flow_channel,1758.7841041658248
0,1MON,cfs,1930-02-28T00:00:00Z,C639,flow_channel,1942.0647121611983
0,1MON,cfs,1930-03-31T00:00:00Z,C639,flow_channel,2593.2103298233123
0,1MON,cfs,1930-04-30T00:00:00Z,C639,flow_channel,2156.4762594056374
0,1MON,cfs,1930-05-31T00:00:00Z,C639,flow_channel,1976.0993992301228
0,1MON,cfs,1930-06-30T00:00:00Z,C639,flow_channel,1183.0683884701284
0,1MON,cfs,1930-07-31T00:00:00Z,C639,flow_channel,1180.8296660627238
0,1MON,cfs,1930-08-31T00:00:00Z,C639,flow_channel,1282.6528341350204
0,1MON,cfs,1930-09-30T00:00:00Z,C639,flow_channel,1837.2580497319286
0,1MON,cfs,1930-10-31T00:00:00Z,C639,flow_channel,2115.48896277952
0,1MON,cfs,1930-11-30T00:00:00Z,C639,flow_channel,2095.9653992538224
0,1MON,cfs,1930-12-31T00:00:00Z,C639,flow_channel,1840.1817773669318
0,1MON,cfs,1931-01-31T00:00:00Z,C639,flow_channel,1829.8703106379253
0,1MON,cfs,1931-02-28T00:00:00Z,C639,flow_channel,1921.1020579127653
0,1MON,cfs,1931-03-31T00:00:00Z,C639,flow_channel,1737.1960128125502
0,1MON,cfs,1931-04-30T00:00:00Z,C639,flow_channel,1513.712528352713
0,1MON,cfs,1931-05-31T00:00:00Z,C639,flow_channel,1514.0574950297596
0,1MON,cfs,1931-06-30T00:00:00Z,C639,flow_channel,1098.171361941204
0,1MON,cfs,1931-07-31T00:00:00Z,C639,flow_channel,1115.1248719535943
0,1MON,cfs,1931-08-31T00:00:00Z,C639,flow_channel,1119.552306801721
0,1MON,cfs,1931-09-30T00:00:00Z,C639,flow_channel,1473.4117711883446
0,1MON,cfs,1931-10-31T00:00:00Z,C639,flow_channel,1848.519393436349
0,1MON,cfs,1931-11-30T00:00:00Z,C639,flow_channel,1615.8713808521131
0,1MON,cfs,1931-12-31T00:00:00Z,C639,flow_channel,2681.674650697387
0,1MON,cfs,1932-01-31T00:00:00Z,C639,flow_channel,2201.7648146906286
0,1MON,cfs,1932-02-29T00:00:00Z,C639,flow_channel,4683.514985835616
0,1MON,cfs,1932-03-31T00:00:00Z,C639,flow_channel,3518.5465468458424
0,1MON,cfs,1932-04-30T00:00:00Z,C639,flow_channel,5857.946771284944
0,1MON,cfs,1932-05-31T00:00:00Z,C639,flow_channel,3848.3113423554364
0,1MON,cfs,1932-06-30T00:00:00Z,C639,flow_channel,3162
0,1MON,cfs,1932-07-31T00:00:00Z,C639,flow_channel,2002.9520299603755
0,1MON,cfs,1932-08-31T00:00:00Z,C639,flow_channel,1635.8979904657172
0,1MON,cfs,1932-09-30T00:00:00Z,C639,flow_channel,2106.155617128854
0,1MON,cfs,1932-10-31T00:00:00Z,C639,flow_channel,2574.0417633720413
0,1MON,cfs,1932-11-30T00:00:00Z,C639,flow_channel,2357.4086101645958
0,1MON,cfs,1932-12-31T00:00:00Z,C639,flow_channel,2001.6318795598345
0,1MON,cfs,1933-01-31T00:00:00Z,C639,flow_channel,2114.0425618813897
0,1MON,cfs,1933-02-28T00:00:00Z,C639,flow_channel,2191.1111680575705
0,1MON,cfs,1933-03-31T00:00:00Z,C639,flow_channel,2541.4702947971527
0,1MON,cfs,1933-04-30T00:00:00Z,C639,flow_channel,2781.130525916931
0,1MON,cfs,1933-05-31T00:00:00Z,C639,flow_channel,2150.8314279777696
0,1MON,cfs,1933-06-30T00:00:00Z,C639,flow_channel,1379.1676171799481
0,1MON,cfs,1933-07-31T00:00:00Z,C639,flow_channel,1139.3549186744494
0,1MON,cfs,1933-08-31T00:00:00Z,C639,flow_channel,1131.74156097183
0,1MON,cfs,1933-09-30T00:00:00Z,C639,flow_channel,1538.1594307353662
0,1MON,cfs,1933-10-31T00:00:00Z,C639,flow_channel,2096.778476550331
0,1MON,cfs,1933-11-30T00:00:00Z,C639,flow_channel,2026.8016935810156
0,1MON,cfs,1933-12-31T00:00:00Z,C639,flow_channel,1994.587641193153
0,1MON,cfs,1934-01-31T00:00:00Z,C639,flow_channel,2027.5640067276836
0,1MON,cfs,1934-02-28T00:00:00Z,C639,flow_channel,2150.9751512102375
0,1MON,cfs,1934-03-31T00:00:00Z,C639,flow_channel,2224.3187631816254
0,1MON,cfs,1934-04-30T00:00:00Z,C639,flow_channel,1550.6823494413693
0,1MON,cfs,1934-05-31T00:00:00Z,C639,flow_channel,1465.731207100791
0,1MON,cfs,1934-06-30T00:00:00Z,C639,flow_channel,1090.90342852319
0,1MON,cfs,1934-07-31T00:00:00Z,C639,flow_channel,886.1298040335532
0,1MON,cfs,1934-08-31T00:00:00Z,C639,flow_channel,1006.589676079835
0,1MON,cfs,1934-09-30T00:00:00Z,C639,flow_channel,1420.7627119992685
0,1MON,cfs,1934-10-31T00:00:00Z,C639,flow_channel,1985.8635005117915
0,1MON,cfs,1934-11-30T00:00:00Z,C639,flow_channel,1906.0148174202768
0,1MON,cfs,1934-12-31T00:00:00Z,C639,flow_channel,1934.1473627534579
0,1MON,cfs,1935-01-31T00:00:00Z,C639,flow_channel,2683.661355440883
0,1MON,cfs,1935-02-28T00:00:00Z,C639,flow_channel,3031.8231119917355
0,1MON,cfs,1935-03-31T00:00:00Z,C639,flow_channel,3620.190283043892
0,1MON,cfs,1935-04-30T00:00:00Z,C639,flow_channel,8186.310827296664
0,1MON,cfs,1935-05-31T00:00:00Z,C639,flow_channel,4346.087514786487
0,1MON,cfs,1935-06-30T00:00:00Z,C639,flow_channel,3334.0000000000005
0,1MON,cfs,1935-07-31T00:00:00Z,C639,flow_channel,1899.0706899852084
0,1MON,cfs,1935-08-31T00:00:00Z,C639,flow_channel,1621.03865916605
0,1MON,cfs,1935-09-30T00:00:00Z,C639,flow_channel,2046.5111793256947
0,1MON,cfs,1935-10-31T00:00:00Z,C639,flow_channel,2636.1971189809847
0,1MON,cfs,1935-11-30T00:00:00Z,C639,flow_channel,2346.1507609743276
0,1MON,cfs,1935-12-31T00:00:00Z,C639,flow_channel,2084.440966493363
0,1MON,cfs,1936-01-31T00:00:00Z,C639,flow_channel,2326.327494891855
0,1MON,cfs,1936-02-29T00:00:00Z,C639,flow_channel,11273.514862573327
0,1MON,cfs,1936-03-31T00:00:00Z,C639,flow_channel,5108.132055545779
0,1MON,cfs,1936-04-30T00:00:00Z,C639,flow_channel,7827.204693892709
0,1MON,cfs,1936-05-31T00:00:00Z,C639,flow_channel,5403.861690250778
0,1MON,cfs,1936-06-30T00:00:00Z,C639,flow_channel,2861
0,1MON,cfs,1936-07-31T00:00:00Z,C639,flow_channel,1751.8956987951324
0,1MON,cfs,1936-08-31T00:00:00Z,C639,flow_channel,2037.2118249247005
0,1MON,cfs,1936-09-30T00:00:00Z,C639,flow_channel,2443.8103009516876
0,1MON,cfs,1936-10-31T00:00:00Z,C639,flow_channel,3023.048297905518
0,1MON,cfs,1936-11-30T00:00:00Z,C639,flow_channel,2403.815391292134
0,1MON,cfs,1936-12-31T00:00:00Z,C639,flow_channel,2249.01538231413
0,1MON,cfs,1937-01-31T00:00:00Z,C639,flow_channel,3108.361563196522
0,1MON,cfs,1937-02-28T00:00:00Z,C639,flow_channel,14669.215737398044
0,1MON,cfs,1937-03-31T00:00:00Z,C639,flow_channel,11062.884384477598
0,1MON,cfs,1937-04-30T00:00:00Z,C639,flow_channel,11100.641495965578
0,1MON,cfs,1937-05-31T00:00:00Z,C639,flow_channel,9969.827011583839
0,1MON,cfs,1937-06-30T00:00:00Z,C639,flow_channel,3377.000000000029
0,1MON,cfs,1937-07-31T00:00:00Z,C639,flow_channel,2006.6506277273002
0,1MON,cfs,1937-08-31T00:00:00Z,C639,flow_channel,2292.5346114559215
0,1MON,cfs,1937-09-30T00:00:00Z,C639,flow_channel,2463.3321120977926
0,1MON,cfs,1937-10-31T00:00:00Z,C639,flow_channel,2731.68235259863
0,1MON,cfs,1937-11-30T00:00:00Z,C639,flow_channel,2412.789408735072
0,1MON,cfs,1937-12-31T00:00:00Z,C639,flow_channel,7322.548704191227
0,1MON,cfs,1938-01-31T00:00:00Z,C639,flow_channel,5872.852578500111
0,1MON,cfs,1938-02-28T00:00:00Z,C639,flow_channel,24703.859904721874
0,1MON,cfs,1938-03-31T00:00:00Z,C639,flow_channel,31354.340240795107
0,1MON,cfs,1938-04-30T00:00:00Z,C639,flow_channel,21189.417277480563
0,1MON,cfs,1938-05-31T00:00:00Z,C639,flow_channel,27523.36730478966
0,1MON,cfs,1938-06-30T00:00:00Z,C639,flow_channel,14234.356461986608
0,1MON,cfs,1938-07-31T00:00:00Z,C639,flow_channel,6955.679482473468
0,1MON,cfs,1938-08-31T00:00:00Z,C639,flow_channel,2798.216343125503
0,1MON,cfs,1938-09-30T00:00:00Z,C639,flow_channel,2848.7697577597282
0,1MON,cfs,1938-10-31T00:00:00Z,C639,flow_channel,3579.097253586544
0,1MON,cfs,1938-11-30T00:00:00Z,C639,flow_channel,2905.080628189736
0,1MON,cfs,1938-12-31T00:00:00Z,C639,flow_channel,2365.9687649315665
0,1MON,cfs,1939-01-31T00:00:00Z,C639,flow_channel,2498.939038464916
0,1MON,cfs,1939-02-28T00:00:00Z,C639,flow_channel,2724.981324047156
0,1MON,cfs,1939-03-31T00:00:00Z,C639,flow_channel,3353.4723983634535
0,1MON,cfs,1939-04-30T00:00:00Z,C639,flow_channel,4026.9039463130225
0,1MON,cfs,1939-05-31T00:00:00Z,C639,flow_channel,2868.761393774598
0,1MON,cfs,1939-06-30T00:00:00Z,C639,flow_channel,1445.1902108155814
0,1MON,cfs,1939-07-31T00:00:00Z,C639,flow_channel,1173.9494014885138
0,1MON,cfs,1939-08-31T00:00:00Z,C639,flow_channel,1353.7719234413532
0,1MON,cfs,1939-09-30T00:00:00Z,C639,flow_channel,1835.3774684823018
0,1MON,cfs,1939-10-31T00:00:00Z,C639,flow_channel,2462.6852329832786
0,1MON,cfs,1939-11-30T00:00:00Z,C639,flow_channel,2058.3787948574172
0,1MON,cfs,1939-12-31T00:00:00Z,C639,flow_channel,1817.781675730701
0,1MON,cfs,1940-01-31T00:00:00Z,C639,flow_channel,3284.707795603227
0,1MON,cfs,1940-02-29T00:00:00Z,C639,flow_channel,3921.995270378975
0,1MON,cfs,1940-03-31T00:00:00Z,C639,flow_channel,10498.075967788074
0,1MON,cfs,1940-04-30T00:00:00Z,C639,flow_channel,11630.912124246068
0,1MON,cfs,1940-05-31T00:00:00Z,C639,flow_channel,5938.3288595320355
0,1MON,cfs,1940-06-30T00:00:00Z,C639,flow_channel,2947
0,1MON,cfs,1940-07-31T00:00:00Z,C639,flow_channel,1714.0161920614946
0,1MON,cfs,1940-08-31T00:00:00Z,C639,flow_channel,1550.4818368329866
0,1MON,cfs,1940-09-30T00:00:00Z,C639,flow_channel,2136.519376700775
0,1MON,cfs,1940-10-31T00:00:00Z,C639,flow_channel,2802.0906505226103
0,1MON,cfs,1940-11-30T00:00:00Z,C639,flow_channel,2396.3705676541085
0,1MON,cfs,1940-12-31T00:00:00Z,C639,flow_channel,4888.344254382804
0,1MON,cfs,1941-01-31T00:00:00Z,C639,flow_channel,4590.202795125358
0,1MON,cfs,1941-02-28T00:00:00Z,C639,flow_channel,17491.49356279502
0,1MON,cfs,1941-03-31T00:00:00Z,C639,flow_channel,13610.233832845868
0,1MON,cfs,1941-04-30T00:00:00Z,C639,flow_channel,12544.576386805351
0,1MON,cfs,1941-05-31T00:00:00Z,C639,flow_channel,14153.554898627694
0,1MON,cfs,1941-06-30T00:00:00Z,C639,flow_channel,9120.86218427727
0,1MON,cfs,1941-07-31T00:00:00Z,C639,flow_channel,5521.868628134776
0,1MON,cfs,1941-08-31T00:00:00Z,C639,flow_channel,2653.618016182035
0,1MON,cfs,1941-09-30T00:00:00Z,C639,flow_channel,2582.8787091128206
0,1MON,cfs,1941-10-31T00:00:00Z,C639,flow_channel,3212.9762726493645
0,1MON,cfs,1941-11-30T00:00:00Z,C639,flow_channel,2884.9686111190704
0,1MON,cfs,1941-12-31T00:00:00Z,C639,flow_channel,5466.016195787225
0,1MON,cfs,1942-01-31T00:00:00Z,C639,flow_channel,7450.634636117406
0,1MON,cfs,1942-02-28T00:00:00Z,C639,flow_channel,8623.097490100106
0,1MON,cfs,1942-03-31T00:00:00Z,C639,flow_channel,9136.508265376731
0,1MON,cfs,1942-04-30T00:00:00Z,C639,flow_channel,11729.92749633336
0,1MON,cfs,1942-05-31T00:00:00Z,C639,flow_channel,10217.112372589096
0,1MON,cfs,1942-06-30T00:00:00Z,C639,flow_channel,8161.670686092117
0,1MON,cfs,1942-07-31T00:00:00Z,C639,flow_channel,5926.5483916986705
0,1MON,cfs,1942-08-31T00:00:00Z,C639,flow_channel,2770.7424707959435
0,1MON,cfs,1942-09-30T00:00:00Z,C639,flow_channel,2867.745566538099
0,1MON,cfs,1942-10-31T00:00:00Z,C639,flow_channel,3192.0769455279383
0,1MON,cfs,1942-11-30T00:00:00Z,C639,flow_channel,3117.252410683823
0,1MON,cfs,1942-12-31T00:00:00Z,C639,flow_channel,2859.1962831094615
0,1MON,cfs,1943-01-31T00:00:00Z,C639,flow_channel,12521.993845796871
0,1MON,cfs,1943-02-28T00:00:00Z,C639,flow_channel,9466.855290853033
0,1MON,cfs,1943-03-31T00:00:00Z,C639,flow_channel,20823.200734786238
0,1MON,cfs,1943-04-30T00:00:00Z,C639,flow_channel,11638.714211187693
0,1MON,cfs,1943-05-31T00:00:00Z,C639,flow_channel,6552.96946504668
0,1MON,cfs,1943-06-30T00:00:00Z,C639,flow_channel,3955.04526797916
0,1MON,cfs,1943-07-31T00:00:00Z,C639,flow_channel,1998.1285037830094
0,1MON,cfs,1943-08-31T00:00:00Z,C639,flow_channel,1913.6952017828298
0,1MON,cfs,1943-09-30T00:00:00Z,C639,flow_channel,2542.594850942022
0,1MON,cfs,1943-10-31T00:00:00Z,C639,flow_channel,3091.9156286513185
0,1MON,cfs,1943-11-30T00:00:00Z,C639,flow_channel,2578.4984778970834
0,1MON,cfs,1943-12-31T00:00:00Z,C639,flow_channel,2428.4585382511823
0,1MON,cfs,1944-01-31T00:00:00Z,C639,flow_channel,2465.197173280453
0,1MON,cfs,1944-02-29T00:00:00Z,C639,flow_channel,3110.950769719906
0,1MON,cfs,1944-03-31T00:00:00Z,C639,flow_channel,3971.153858163969
0,1MON,cfs,1944-04-30T00:00:00Z,C639,flow_channel,5811.119349926637
0,1MON,cfs,1944-05-31T00:00:00Z,C639,flow_channel,3362.003055584274
0,1MON,cfs,1944-06-30T00:00:00Z,C639,flow_channel,2158.0635083544134
0,1MON,cfs,1944-07-31T00:00:00Z,C639,flow_channel,1445.6322816683341
0,1MON,cfs,1944-08-31T00:00:00Z,C639,flow_channel,1490.2881882830427
0,1MON,cfs,1944-09-30T00:00:00Z,C639,flow_channel,1851.5312881624864
0,1MON,cfs,1944-10-31T00:00:00Z,C639,flow_channel,2602.4567576846807
0,1MON,cfs,1944-11-30T00:00:00Z,C639,flow_channel,2471.9675853222034
0,1MON,cfs,1944-12-31T00:00:00Z,C639,flow_channel,2235.033128905183
0,1MON,cfs,1945-01-31T00:00:00Z,C639,flow_channel,2424.950780782601
0,1MON,cfs,1945-02-28T00:00:00Z,C639,flow_channel,10303.4571942674
0,1MON,cfs,1945-03-31T00:00:00Z,C639,flow_channel,8062.805731321036
0,1MON,cfs,1945-04-30T00:00:00Z,C639,flow_channel,9101.146572235144
0,1MON,cfs,1945-05-31T00:00:00Z,C639,flow_channel,5934.358537079153
0,1MON,cfs,1945-06-30T00:00:00Z,C639,flow_channel,2947
0,1MON,cfs,1945-07-31T00:00:00Z,C639,flow_channel,2252.472179691191
0,1MON,cfs,1945-08-31T00:00:00Z,C639,flow_channel,2626.679825675488
0,1MON,cfs,1945-09-30T00:00:00Z,C639,flow_channel,2490.2713486986227
0,1MON,cfs,1945-10-31T00:00:00Z,C639,flow_channel,3323.1874184850053
0,1MON,cfs,1945-11-30T00:00:00Z,C639,flow_channel,2544.0240739465835
0,1MON,cfs,1945-12-31T00:00:00Z,C639,flow_channel,6435.588271097146
0,1MON,cfs,1946-01-31T00:00:00Z,C639,flow_channel,5311.896855883217
0,1MON,cfs,1946-02-28T00:00:00Z,C639,flow_channel,4364.980682162202
0,1MON,cfs,1946-03-31T00:00:00Z,C639,flow_channel,5471.2935419778705
0,1MON,cfs,1946-04-30T00:00:00Z,C639,flow_channel,7616.126234453779
0,1MON,cfs,1946-05-31T00:00:00Z,C639,flow_channel,5093.086814195288
0,1MON,cfs,1946-06-30T00:00:00Z,C639,flow_channel,2861
0,1MON,cfs,1946-07-31T00:00:00Z,C639,flow_channel,1681.0665825315382
0,1MON,cfs,1946-08-31T00:00:00Z,C639,flow_channel,1707.0081151754257
0,1MON,cfs,1946-09-30T00:00:00Z,C639,flow_channel,2090.958483406759
0,1MON,cfs,1946-10-31T00:00:00Z,C639,flow_channel,2834.482246447792
0,1MON,cfs,1946-11-30T00:00:00Z,C639,flow_channel,2786.8363826974587
0,1MON,cfs,1946-12-31T00:00:00Z,C639,flow_channel,3121.65942514404
0,1MON,cfs,1947-01-31T00:00:00Z,C639,flow_channel,2675.419326675566
0,1MON,cfs,1947-02-28T00:00:00Z,C639,flow_channel,2768.4454370689887
0,1MON,cfs,1947-03-31T00:00:00Z,C639,flow_channel,2394.6436193695176
0,1MON,cfs,1947-04-30T00:00:00Z,C639,flow_channel,3220.2680800596536
0,1MON,cfs,1947-05-31T00:00:00Z,C639,flow_channel,2222.0202718155533
0,1MON,cfs,1947-06-30T00:00:00Z,C639,flow_channel,1353.8192925255003
0,1MON,cfs,1947-07-31T00:00:00Z,C639,flow_channel,1006.0207875766539
0,1MON,cfs,1947-08-31T00:00:00Z,C639,flow_channel,1174.6715576031097
0,1MON,cfs,1947-09-30T00:00:00Z,C639,flow_channel,1634.5408275715365
0,1MON,cfs,1947-10-31T00:00:00Z,C639,flow_channel,2157.498028138517
0,1MON,cfs,1947-11-30T00:00:00Z,C639,flow_channel,2148.065476215283
0,1MON,cfs,1947-12-31T00:00:00Z,C639,flow_channel,1887.790891851516
0,1MON,cfs,1948-01-31T00:00:00Z,C639,flow_channel,1797.3233756695315
0,1MON,cfs,1948-02-29T00:00:00Z,C639,flow_channel,2250.344827586207
0,1MON,cfs,1948-03-31T00:00:00Z,C639,flow_channel,2282.791506287027
0,1MON,cfs,1948-04-30T00:00:00Z,C639,flow_channel,4108.211189839826
0,1MON,cfs,1948-05-31T00:00:00Z,C639,flow_channel,2942.5328937330946
0,1MON,cfs,1948-06-30T00:00:00Z,C639,flow_channel,2194
0,1MON,cfs,1948-07-31T00:00:00Z,C639,flow_channel,1627.690999125497
0,1MON,cfs,1948-08-31T00:00:00Z,C639,flow_channel,1441.7327009479004
0,1MON,cfs,1948-09-30T00:00:00Z,C639,flow_channel,1811.1713925898011
0,1MON,cfs,1948-10-31T00:00:00Z,C639,flow_channel,2378.0557167607176
0,1MON,cfs,1948-11-30T00:00:00Z,C639,flow_channel,2191.0450856718207
0,1MON,cfs,1948-12-31T00:00:00Z,C639,flow_channel,1908.1219300870664
0,1MON,cfs,1949-01-31T00:00:00Z,C639,flow_channel,1881.9948251304859
0,1MON,cfs,1949-02-28T00:00:00Z,C639,flow_channel,2142.7705613110406
